ZX1095,4174.80202,2071.929041,-37,19,xYax,35.8,40,4.2,0,-90
ZX881,4143.266479,1102.152019,5.1,0,xFSx,0,0,0,0,-90
ZX881,4143.266479,1102.152019,2.6,0,xFSx,0,2.5,2.5,0,-90
ZX881,4143.266479,1102.152019,0.6,2,xBYx,2.5,4.5,2,0,-90
ZX881,4143.266479,1102.152019,-4.4,7,xMSCx,4.5,9.5,5,0,-90
ZX881,4143.266479,1102.152019,-13.2,9,xGMCx,9.5,18.3,8.8,0,-90
ZX881,4143.266479,1102.152019,-16.9,10,xGCx,18.3,22,3.7,0,-90
ZX881,4143.266479,1102.152019,-22.9,11,xGSCx,22,28,6,0,-90
ZX881,4143.266479,1102.152019,-37.8,14,xSaCx,28,42.9,14.9,0,-90
ZX881,4143.266479,1102.152019,-41.2,15,xRSCx,42.9,46.3,3.4,0,-90
ZX881,4143.266479,1102.152019,-44.9,19,xYax,46.3,50,3.7,0,-90
ZX765,4021.204542,3459.205672,2.71,0,xFSx,0,0,0,0,-90
ZX765,4021.204542,3459.205672,1.71,0,xFSx,0,1,1,0,-90
ZX765,4021.204542,3459.205672,0.01,2,xBYx,1,2.7,1.7,0,-90
ZX765,4021.204542,3459.205672,-5.79,7,xMSCx,2.7,8.5,5.8,0,-90
ZX765,4021.204542,3459.205672,-13.99,9,xGMCx,8.5,16.7,8.2,0,-90
ZX765,4021.204542,3459.205672,-20.29,10,xGCx,16.7,23,6.3,0,-90
ZX765,4021.204542,3459.205672,-27.29,11,xGSCx,23,30,7,0,-90
ZX765,4021.204542,3459.205672,-29.99,17,xDSx,30,32.7,2.7,0,-90
ZX765,4021.204542,3459.205672,-37.29,18,xYSSx,32.7,40,7.3,0,-90
ZX852,3882.883807,1512.158513,3.96,0,xFSx,0,0,0,0,-90
ZX852,3882.883807,1512.158513,2.56,0,xFSx,0,1.4,1.4,0,-90
ZX852,3882.883807,1512.158513,0.46,2,xBYx,1.4,3.5,2.1,0,-90
ZX852,3882.883807,1512.158513,-3.04,7,xMSCx,3.5,7,3.5,0,-90
ZX852,3882.883807,1512.158513,-12.34,9,xGMCx,7,16.3,9.3,0,-90
ZX852,3882.883807,1512.158513,-19.84,10,xGCx,16.3,23.8,7.5,0,-90
ZX852,3882.883807,1512.158513,-29.94,11,xGSCx,23.8,33.9,10.1,0,-90
ZX852,3882.883807,1512.158513,-31.84,17,xDSx,33.9,35.8,1.9,0,-90
ZX852,3882.883807,1512.158513,-34.84,18,xYSSx,35.8,38.8,3,0,-90
ZX852,3882.883807,1512.158513,-46.04,19,xYax,38.8,50,11.2,0,-90
ZX1093,3872.219339,697.3029008,4.03,0,xFSx,0,0,0,0,-90
ZX1093,3872.219339,697.3029008,2.13,0,xFSx,0,1.9,1.9,0,-90
ZX1093,3872.219339,697.3029008,0.03,2,xBYx,1.9,4,2.1,0,-90
ZX1093,3872.219339,697.3029008,-3.97,7,xMSCx,4,8,4,0,-90
ZX1093,3872.219339,697.3029008,-9.77,9,xGMCx,8,13.8,5.8,0,-90
ZX1093,3872.219339,697.3029008,-13.07,10,xGCx,13.8,17.1,3.3,0,-90
ZX1093,3872.219339,697.3029008,-25.57,11,xGSCx,17.1,29.6,12.5,0,-90
ZX1093,3872.219339,697.3029008,-38.07,14,xSaCx,29.6,42.1,12.5,0,-90
ZX1093,3872.219339,697.3029008,-40.47,15,xRSCx,42.1,44.5,2.4,0,-90
ZX1093,3872.219339,697.3029008,-60.97,19,xYax,44.5,65,20.5,0,-90
ZX1094,3841.243596,1847.243135,3.73,0,xFSx,0,0,0,0,-90
ZX1094,3841.243596,1847.243135,1.93,0,xFSx,0,1.8,1.8,0,-90
ZX1094,3841.243596,1847.243135,0.23,2,xBYx,1.8,3.5,1.7,0,-90
ZX1094,3841.243596,1847.243135,-4.47,7,xMSCx,3.5,8.2,4.7,0,-90
ZX1094,3841.243596,1847.243135,-11.57,9,xGMCx,8.2,15.3,7.1,0,-90
ZX1094,3841.243596,1847.243135,-16.27,10,xGCx,15.3,20,4.7,0,-90
ZX162,3613.128536,4191.142333,2.32,0,xFSx,0,0,0,0,-90
ZX162,3613.128536,4191.142333,0.12,0,xFSx,0,2.2,2.2,0,-90
ZX162,3613.128536,4191.142333,-5.68,7,xMSCx,2.2,8,5.8,0,-90
ZX162,3613.128536,4191.142333,-15.28,9,xGMCx,8,17.6,9.6,0,-90
ZX162,3613.128536,4191.142333,-22.18,10,xGCx,17.6,24.5,6.9,0,-90
ZX162,3613.128536,4191.142333,-26.08,11,xGSCx,24.5,28.4,3.9,0,-90
ZX162,3613.128536,4191.142333,-30.78,16,xDGx,28.4,33.1,4.7,0,-90
ZX162,3613.128536,4191.142333,-32.68,18,xYSSx,33.1,35,1.9,0,-90
ZX162,3613.128536,4191.142333,-47.68,19,xYax,35,50,15,0,-90
ZX186,3589.988136,1338.244494,4.14,0,xFSx,0,0,0,0,-90
ZX186,3589.988136,1338.244494,2.14,0,xFSx,0,2,2,0,-90
ZX186,3589.988136,1338.244494,-0.06,1,xBYCx,2,4.2,2.2,0,-90
ZX186,3589.988136,1338.244494,-5.86,7,xMSCx,4.2,10,5.8,0,-90
ZX186,3589.988136,1338.244494,-14.26,9,xGMCx,10,18.4,8.4,0,-90
ZX186,3589.988136,1338.244494,-16.36,10,xGCx,18.4,20.5,2.1,0,-90
ZX186,3589.988136,1338.244494,-24.06,11,xGSCx,20.5,28.2,7.7,0,-90
ZX186,3589.988136,1338.244494,-36.46,14,xSaCx,28.2,40.6,12.4,0,-90
ZX186,3589.988136,1338.244494,-39.36,15,xRSCx,40.6,43.5,2.9,0,-90
ZX186,3589.988136,1338.244494,-61.61,19,xYax,43.5,65.75,22.25,0,-90
ZX908,3473.554939,233.8285328,4.13,0,xFSx,0,0,0,0,-90
ZX908,3473.554939,233.8285328,2.93,0,xFSx,0,1.2,1.2,0,-90
ZX908,3473.554939,233.8285328,0.73,1,xBYCx,1.2,3.4,2.2,0,-90
ZX908,3473.554939,233.8285328,-2.97,7,xMSCx,3.4,7.1,3.7,0,-90
ZX908,3473.554939,233.8285328,-11.27,9,xGMCx,7.1,15.4,8.3,0,-90
ZX908,3473.554939,233.8285328,-17.37,10,xGCx,15.4,21.5,6.1,0,-90
ZX908,3473.554939,233.8285328,-25.27,11,xGSCx,21.5,29.4,7.9,0,-90
ZX908,3473.554939,233.8285328,-37.37,14,xSaCx,29.4,41.5,12.1,0,-90
ZX908,3473.554939,233.8285328,-39.07,15,xRSCx,41.5,43.2,1.7,0,-90
ZX908,3473.554939,233.8285328,-50.87,19,xYax,43.2,55,11.8,0,-90
ZX724,3434.941052,4680.512041,3.52,0,xFSx,0,0,0,0,-90
ZX724,3434.941052,4680.512041,2.32,0,xFSx,0,1.2,1.2,0,-90
ZX724,3434.941052,4680.512041,0.52,1,xBYCx,1.2,3,1.8,0,-90
ZX724,3434.941052,4680.512041,-4.48,7,xMSCx,3,8,5,0,-90
ZX724,3434.941052,4680.512041,-12.98,9,xGMCx,8,16.5,8.5,0,-90
ZX724,3434.941052,4680.512041,-21.48,10,xGCx,16.5,25,8.5,0,-90
ZX724,3434.941052,4680.512041,-26.48,11,xGSCx,25,30,5,0,-90
ZX724,3434.941052,4680.512041,-30.78,17,xDSx,30,34.3,4.3,0,-90
ZX724,3434.941052,4680.512041,-36.48,18,xYSSx,34.3,40,5.7,0,-90
ZX724,3434.941052,4680.512041,-43.48,19,xYax,40,47,7,0,-90
ZX724,3434.941052,4680.512041,-46.48,21,xGCx,47,50,3,0,-90
ZX1290,3397.657622,3659.380306,2.95,0,xFSx,0,0,0,0,-90
ZX1290,3397.657622,3659.380306,1.75,0,xFSx,0,1.2,1.2,0,-90
ZX1290,3397.657622,3659.380306,-0.25,2,xBYx,1.2,3.2,2,0,-90
ZX1290,3397.657622,3659.380306,-6.25,7,xMSCx,3.2,9.2,6,0,-90
ZX1290,3397.657622,3659.380306,-13.65,9,xGMCx,9.2,16.6,7.4,0,-90
ZX1290,3397.657622,3659.380306,-19.55,10,xGCx,16.6,22.5,5.9,0,-90
ZX1290,3397.657622,3659.380306,-27.05,11,xGSCx,22.5,30,7.5,0,-90
ZX1290,3397.657622,3659.380306,-34.05,14,xSaCx,30,37,7,0,-90
ZX1290,3397.657622,3659.380306,-37.05,15,xRSCx,37,40,3,0,-90
ZX163,3382.935437,2948.394412,3.11,0,xFSx,0,0,0,0,-90
ZX163,3382.935437,2948.394412,0.91,0,xFSx,0,2.2,2.2,0,-90
ZX163,3382.935437,2948.394412,-2.89,7,xMSCx,2.2,6,3.8,0,-90
ZX163,3382.935437,2948.394412,-12.39,9,xGMCx,6,15.5,9.5,0,-90
ZX163,3382.935437,2948.394412,-26.39,11,xGSCx,15.5,29.5,14,0,-90
